Time,Fault,Detection
0.207666666666667,0,0
0.207833333333333,0,0
0.208,0,0
0.208166666666667,0,0
0.208333333333333,0,0
0.2085,0,0
0.208666666666667,0,0
0.208833333333333,0,0
0.209,0,0
0.209166666666667,0,0
0.209333333333333,0,0
0.2095,0,0
0.209666666666667,0,0
0.209833333333333,0,0
0.21,0,0
0.210166666666667,0,0
0.210333333333333,0,0
0.2105,0,0
0.210666666666667,0,0
0.210833333333333,0,0
0.211,0,0
0.211166666666667,0,0
0.211333333333333,0,0
0.2115,0,0
0.211666666666667,0,0
0.211833333333333,0,0
0.212,0,0
0.212166666666667,0,0
0.212333333333333,0,0
0.2125,0,0
0.212666666666667,0,0
0.212833333333333,0,0
0.213,0,0
0.213166666666667,0,0
0.213333333333333,0,0
0.2135,0,0
0.213666666666667,0,0
0.213833333333333,0,0
0.214,0,0
0.214166666666667,0,0
0.214333333333333,0,0
0.2145,0,0
0.214666666666667,0,0
0.214833333333333,0,0
0.215,0,0
0.215166666666667,0,0
0.215333333333333,0,0
0.2155,0,0
0.215666666666667,0,0
0.215833333333333,0,0
0.216,0,0
0.216166666666667,0,0
0.216333333333333,0,0
0.2165,0,0
0.216666666666667,0,0
0.216833333333333,0,0
0.217,0,0
0.217166666666667,0,0
0.217333333333333,0,0
0.2175,0,0
0.217666666666667,0,0
0.217833333333333,0,0
0.218,0,0
0.218166666666667,0,0
0.218333333333333,0,0
0.2185,0,0
0.218666666666667,0,0
0.218833333333333,0,0
0.219,0,0
0.219166666666667,0,0
0.219333333333333,0,0
0.2195,0,0
0.219666666666667,0,0
0.219833333333333,0,0
0.22,0,0
0.220166666666667,0,0
0.220333333333333,0,0
0.2205,0,0
0.220666666666667,0,0
0.220833333333333,0,0
0.221,0,0
0.221166666666667,0,0
0.221333333333333,0,0
0.2215,0,0
0.221666666666667,0,0
0.221833333333333,0,0
0.222,0,0
0.222166666666667,0,0
0.222333333333333,0,0
0.2225,0,0
0.222666666666667,0,0
0.222833333333333,0,0
0.223,0,0
0.223166666666667,0,0
0.223333333333333,0,0
0.2235,0,0
0.223666666666667,0,0
0.223833333333333,0,0
0.224,0,0
0.224166666666667,0,0
0.224333333333333,0,0
0.2245,0,0
0.224666666666667,0,0
0.224833333333333,0,0
0.225,0,0
0.225166666666667,0,0
0.225333333333333,0,0
0.2255,0,0
0.225666666666667,0,0
0.225833333333333,0,0
0.226,0,0
0.226166666666667,0,0
0.226333333333333,0,0
0.2265,0,0
0.226666666666667,0,0
0.226833333333333,0,0
0.227,0,0
0.227166666666667,0,0
0.227333333333333,0,0
0.2275,0,0
0.227666666666667,0,0
0.227833333333333,0,0
0.228,0,0
0.228166666666667,0,0
0.228333333333333,0,0
0.2285,0,0
0.228666666666667,0,0
0.228833333333333,0,0
0.229,0,0
0.229166666666667,0,0
0.229333333333333,0,0
0.2295,0,0
0.229666666666667,0,0
0.229833333333333,0,0
0.23,0,0
0.230166666666667,0,0
0.230333333333333,0,0
0.2305,0,0
0.230666666666667,0,0
0.230833333333333,0,0
0.231,0,0
0.231166666666667,0,0
0.231333333333333,0,0
0.2315,0,0
0.231666666666667,0,0
0.231833333333333,0,0
0.232,0,0
0.232166666666667,0,0
0.232333333333333,0,0
0.2325,0,0
0.232666666666667,0,0
0.232833333333333,0,0
0.233,0,0
0.233166666666667,0,0
0.233333333333333,0,0
